file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java,io.supertokens.emailpassword.EmailPassword,"signIn/3[io.supertokens.Main,java.lang.String,java.lang.String]",FALSE,237,8,20,18,2,2,2,9,1,1,3,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,25,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java,io.supertokens.emailpassword.EmailPassword,"generatePasswordResetTokenBeforeCdi4_0WithoutAddingEmail/2[io.supertokens.Main,java.lang.String]",FALSE,313,6,3,1,2,2,2,9,1,1,2,2,1,2,0,0,1,0,0,0,1,0,1,0,0,0,30,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java,io.supertokens.emailpassword.EmailPassword,"importUserWithPasswordHash/4[io.supertokens.Main,java.lang.String,java.lang.String,io.supertokens.config.CoreConfig.PASSWORD_HASHING_ALG]",FALSE,152,10,6,4,2,2,2,9,1,1,4,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,28,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java,io.supertokens.emailpassword.EmailPassword,"signUp/3[io.supertokens.Main,java.lang.String,java.lang.String]",FALSE,87,8,166,164,2,2,2,9,1,1,3,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,24,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java,io.supertokens.emailpassword.EmailPassword,"getUserUsingEmail/3[io.supertokens.emailpassword.TenantIdentifier,io.supertokens.emailpassword.Storage,java.lang.String]",FALSE,701,3,2,2,0,5,3,11,2,1,3,3,0,0,2,1,0,0,0,0,1,0,3,0,0,0,23,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java,io.supertokens.emailpassword.EmailPassword,"generatePasswordResetTokenBeforeCdi4_0/2[io.supertokens.Main,java.lang.String]",FALSE,300,6,14,12,2,2,2,9,1,1,2,2,1,3,0,0,1,0,0,0,1,0,1,0,0,0,27,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java,io.supertokens.emailpassword.EmailPassword,"generatePasswordResetToken/5[io.supertokens.emailpassword.TenantIdentifier,io.supertokens.emailpassword.Storage,io.supertokens.Main,java.lang.String,java.lang.String]",FALSE,360,10,11,4,7,4,14,25,1,6,5,14,1,1,1,1,1,0,6,5,10,2,2,0,0,0,32,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java,io.supertokens.emailpassword.EmailPassword,"resetPassword/3[io.supertokens.Main,java.lang.String,java.lang.String]",FALSE,404,6,8,6,2,2,2,9,1,1,3,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,19,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java,io.supertokens.emailpassword.EmailPassword,"resetPassword/5[io.supertokens.emailpassword.TenantIdentifier,io.supertokens.emailpassword.Storage,io.supertokens.Main,java.lang.String,java.lang.String]",FALSE,418,9,6,2,4,8,13,40,2,8,5,13,0,0,1,2,1,0,0,0,8,0,4,0,0,1,35,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java,io.supertokens.emailpassword.EmailPassword,"updateUsersEmailOrPassword/6[io.supertokens.emailpassword.AppIdentifier,io.supertokens.emailpassword.Storage,io.supertokens.Main,java.lang.String,java.lang.String,java.lang.String]",FALSE,591,14,4,4,0,21,13,70,1,7,6,13,0,0,3,4,3,0,0,0,7,0,8,0,0,1,48,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java,io.supertokens.emailpassword.EmailPassword,"generatePasswordResetToken/3[io.supertokens.Main,java.lang.String,java.lang.String]",FALSE,326,6,8,6,2,2,2,9,1,1,3,2,1,2,0,0,1,0,0,0,1,0,1,0,0,0,24,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java,io.supertokens.emailpassword.EmailPassword,"importUserWithPasswordHash/6[io.supertokens.emailpassword.TenantIdentifier,io.supertokens.emailpassword.Storage,io.supertokens.Main,java.lang.String,java.lang.String,io.supertokens.config.CoreConfig.PASSWORD_HASHING_ALG]",FALSE,169,15,7,3,4,11,14,41,3,10,6,14,0,0,3,3,1,0,0,0,11,0,5,0,0,1,52,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java,io.supertokens.emailpassword.EmailPassword,"signIn/5[io.supertokens.emailpassword.TenantIdentifier,io.supertokens.emailpassword.Storage,io.supertokens.Main,java.lang.String,java.lang.String]",FALSE,251,11,10,6,4,13,11,38,1,4,5,11,0,0,2,3,1,0,1,0,6,0,3,0,0,0,39,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java,io.supertokens.emailpassword.EmailPassword,getPasswordResetTokenLifetimeForTests/1[io.supertokens.Main],FALSE,72,4,2,1,1,2,1,8,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,19,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java,io.supertokens.emailpassword.EmailPassword,"consumeResetPasswordToken/3[io.supertokens.emailpassword.TenantIdentifier,io.supertokens.emailpassword.Storage,java.lang.String]",FALSE,501,9,4,2,2,13,11,51,3,8,3,11,0,0,1,6,1,0,0,4,8,0,4,0,0,1,39,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java,io.supertokens.emailpassword.EmailPassword,"getUserUsingId/2[io.supertokens.Main,java.lang.String]",FALSE,673,7,5,3,2,2,2,9,1,1,2,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,23,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java,io.supertokens.emailpassword.EmailPassword,"getUserUsingId/3[io.supertokens.emailpassword.AppIdentifier,io.supertokens.emailpassword.Storage,java.lang.String]",FALSE,684,3,3,3,0,5,5,12,3,1,3,5,0,0,1,2,0,0,0,0,1,0,2,0,0,0,22,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java,io.supertokens.emailpassword.EmailPassword,"importUserWithPasswordHash/3[io.supertokens.Main,java.lang.String,java.lang.String]",FALSE,223,8,2,0,2,2,2,9,1,1,3,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,27,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java,io.supertokens.emailpassword.EmailPassword,"updateUsersEmailOrPassword/4[io.supertokens.Main,java.lang.String,java.lang.String,java.lang.String]",FALSE,576,8,9,7,2,2,2,9,0,1,4,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,21,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java,io.supertokens.emailpassword.EmailPassword,"getPasswordResetTokenLifetime/2[io.supertokens.emailpassword.TenantIdentifier,io.supertokens.Main]",FALSE,81,3,3,2,1,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java,io.supertokens.emailpassword.EmailPassword,"signUp/5[io.supertokens.emailpassword.TenantIdentifier,io.supertokens.emailpassword.Storage,io.supertokens.Main,java.lang.String,java.lang.String]",FALSE,100,13,31,26,5,8,15,40,2,7,5,15,0,0,1,1,3,0,0,1,6,0,6,0,0,1,45,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java,io.supertokens.emailpassword.EmailPassword,"consumeResetPasswordToken/2[io.supertokens.Main,java.lang.String]",FALSE,478,7,9,7,2,2,2,9,1,1,2,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,23,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\multitenancy\TenantConfigSQLHelper.java,io.supertokens.inmemorydb.queries.multitenancy.TenantConfigSQLHelper,"create/3[io.supertokens.inmemorydb.Start,java.sql.Connection,io.supertokens.inmemorydb.queries.multitenancy.TenantConfig]",FALSE,119,5,4,1,3,2,9,14,0,2,3,9,0,0,0,1,0,0,5,8,1,1,1,0,0,1,26,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\multitenancy\TenantConfigSQLHelper.java,io.supertokens.inmemorydb.queries.multitenancy.TenantConfigSQLHelper,"selectAll/4[io.supertokens.inmemorydb.Start,java.util.HashMap<io.supertokens.inmemorydb.queries.multitenancy.TenantIdentifier,java.util.HashMap<java.lang.String,ThirdPartyConfig.Provider>>,java.util.HashMap<io.supertokens.inmemorydb.queries.multitenancy.TenantIdentifier,java.lang.String[]>,java.util.HashMap<io.supertokens.inmemorydb.queries.multitenancy.TenantIdentifier,java.lang.String[]>]",FALSE,81,9,5,1,4,6,13,28,2,11,4,13,0,0,2,0,0,0,7,5,11,2,3,0,0,2,34,9,0,FALSE
C:\User\siva\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\api\GetLicenseKeyAPITest.java,io.supertokens.ee.test.api.GetLicenseKeyAPITest,beforeEach/0,FALSE,29,3,2,0,2,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\User\siva\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\api\GetLicenseKeyAPITest.java,io.supertokens.ee.test.api.GetLicenseKeyAPITest,testRetrievingLicenseKeyWhenItIsSet/0,FALSE,52,8,9,0,9,1,15,12,0,3,0,15,0,0,0,0,0,0,7,3,3,0,0,0,0,0,17,1,0,FALSE
C:\User\siva\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\api\GetLicenseKeyAPITest.java,io.supertokens.ee.test.api.GetLicenseKeyAPITest,testRetrievingLicenseKeyWhenItIsNotSet/0,FALSE,35,7,7,0,7,1,13,10,0,3,0,13,0,0,0,0,0,0,6,3,3,0,0,0,0,0,16,1,0,FALSE
C:\User\siva\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\api\GetLicenseKeyAPITest.java,io.supertokens.ee.test.api.GetLicenseKeyAPITest,testRetrievingLicenseKeyWhenEEFolderDoesNotExist/0,FALSE,76,9,14,0,14,1,21,15,0,3,0,21,0,0,0,0,0,0,7,4,3,0,0,0,0,0,19,1,0,FALSE
C:\User\siva\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\api\GetLicenseKeyAPITest.java,io.supertokens.ee.test.api.GetLicenseKeyAPITest,afterTesting/0,FALSE,24,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\UserIdMappingTest.java,io.supertokens.test.userIdMapping.UserIdMappingTest,afterTesting/0,FALSE,60,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\UserIdMappingTest.java,io.supertokens.test.userIdMapping.UserIdMappingTest,testCreatingUserIdMappingWithUnknownSuperTokensUserId/0,FALSE,70,4,4,0,4,3,9,19,1,3,0,9,0,0,0,1,1,0,4,0,4,0,1,0,0,0,19,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\UserIdMappingTest.java,io.supertokens.test.userIdMapping.UserIdMappingTest,testDeleteMappingWithUser_1AndUserIdTypeAsSUPERTOKENS/0,FALSE,1053,5,4,0,4,2,15,24,1,6,0,15,0,0,0,1,0,0,5,0,6,0,1,0,0,0,33,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\UserIdMappingTest.java,io.supertokens.test.userIdMapping.UserIdMappingTest,testUpdatingExternalUserIdInfoWithSharedUserIds/0,FALSE,660,5,4,0,4,2,15,53,1,15,0,15,0,0,0,1,0,0,8,0,15,0,1,0,0,0,28,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\UserIdMappingTest.java,io.supertokens.test.userIdMapping.UserIdMappingTest,testDeletingUserIdMappingWithUnknownId/0,FALSE,340,3,4,0,4,2,9,13,1,2,0,9,0,0,0,1,0,0,4,0,2,0,1,0,0,0,14,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\UserIdMappingTest.java,io.supertokens.test.userIdMapping.UserIdMappingTest,testUpdatingTheExternalUserIdInfoOfAMappingWithTheSameValue/0,FALSE,746,4,4,0,4,2,12,25,1,9,0,12,0,0,0,1,0,0,8,0,9,0,1,0,0,0,26,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\UserIdMappingTest.java,io.supertokens.test.userIdMapping.UserIdMappingTest,testRetrievingUseridMappingWithUnknownId/0,FALSE,209,3,4,0,4,2,9,13,1,2,0,9,0,0,0,1,0,0,4,0,2,0,1,0,0,0,13,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\UserIdMappingTest.java,io.supertokens.test.userIdMapping.UserIdMappingTest,testDuplicateUserIdMapping/0,FALSE,96,5,4,0,4,5,12,56,1,11,0,12,0,0,0,1,3,0,7,0,14,0,2,0,0,0,26,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\UserIdMappingTest.java,io.supertokens.test.userIdMapping.UserIdMappingTest,checkThatCreateUserIdMappingHasAllNonAuthRecipeChecks/0,FALSE,789,9,4,0,4,9,27,45,1,10,0,27,0,0,2,1,1,0,8,0,11,0,3,0,0,0,46,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\UserIdMappingTest.java,io.supertokens.test.userIdMapping.UserIdMappingTest,testDeleteMappingWithUser_1AndUserIdTypeAsAny/0,FALSE,1007,5,4,0,4,2,15,24,1,6,0,15,0,0,0,1,0,0,5,0,6,0,1,0,0,0,25,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\UserIdMappingTest.java,io.supertokens.test.userIdMapping.UserIdMappingTest,checkThatAddInfoToNonAuthRecipesBasedOnUserIdThrowsAnErrorWithUnknownRecipe/0,FALSE,849,3,4,0,4,3,10,19,1,3,0,10,0,0,0,1,1,0,4,0,4,0,1,0,0,0,35,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\UserIdMappingTest.java,io.supertokens.test.userIdMapping.UserIdMappingTest,testUpdatingExternalUserIdInfoWithUnknownUserId/0,FALSE,538,3,4,0,4,2,11,15,1,3,0,11,0,0,0,1,0,0,2,0,3,0,1,0,0,0,16,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\UserIdMappingTest.java,io.supertokens.test.userIdMapping.UserIdMappingTest,checkThatWeDontAllowDBStateA5FromBeingCreatedWhenForceIsFalse/0,FALSE,929,5,4,0,4,3,15,25,1,6,0,15,0,0,0,1,1,0,10,0,7,0,1,0,0,0,49,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\UserIdMappingTest.java,io.supertokens.test.userIdMapping.UserIdMappingTest,checkThatDeleteUserIdMappingHasAllNonAuthRecipeChecks/0,FALSE,874,7,4,0,4,7,26,38,1,10,0,26,0,0,2,1,1,0,8,0,11,0,2,0,0,0,44,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\UserIdMappingTest.java,io.supertokens.test.userIdMapping.UserIdMappingTest,testDeletingUserIdMapping/0,FALSE,366,5,4,0,4,2,15,51,1,11,0,15,0,0,0,1,0,0,5,0,11,0,2,0,0,0,22,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\UserIdMappingTest.java,io.supertokens.test.userIdMapping.UserIdMappingTest,testRetrievingUserIdMapping/0,FALSE,232,7,4,0,4,2,12,67,1,18,0,12,0,0,0,1,0,0,8,1,18,0,2,0,0,0,29,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\UserIdMappingTest.java,io.supertokens.test.userIdMapping.UserIdMappingTest,testDeletingUserIdMappingWithSharedId/0,FALSE,469,5,4,0,4,2,15,32,1,9,0,15,0,0,0,1,0,0,8,0,9,0,1,0,0,0,22,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\UserIdMappingTest.java,io.supertokens.test.userIdMapping.UserIdMappingTest,testThatWeDontAllowDBStateA6WithoutForce/0,FALSE,967,4,4,0,4,3,13,22,1,5,0,13,0,0,0,1,1,0,6,0,6,0,1,0,0,0,41,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\UserIdMappingTest.java,io.supertokens.test.userIdMapping.UserIdMappingTest,beforeEach/0,FALSE,65,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\UserIdMappingTest.java,io.supertokens.test.userIdMapping.UserIdMappingTest,testCreatingUserIdMapping/0,FALSE,175,7,4,0,4,2,12,19,1,7,0,12,0,0,0,1,0,0,5,0,7,0,1,0,0,0,21,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userIdMapping\UserIdMappingTest.java,io.supertokens.test.userIdMapping.UserIdMappingTest,testUpdatingExternalUserIdInfo/0,FALSE,567,5,4,0,4,2,15,55,1,12,0,15,0,0,0,1,0,0,6,0,12,0,1,0,0,0,22,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\session\SessionAPI.java,io.supertokens.webserver.api.session.SessionAPI,SessionAPI/1[io.supertokens.Main],TRUE,63,1,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\session\SessionAPI.java,io.supertokens.webserver.api.session.SessionAPI,getPath/0,FALSE,68,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\session\SessionAPI.java,io.supertokens.webserver.api.session.SessionAPI,"doGet/2[io.supertokens.webserver.api.session.HttpServletRequest,io.supertokens.webserver.api.session.HttpServletResponse]",FALSE,155,15,9,0,9,7,21,38,0,7,2,21,0,0,0,1,2,0,10,2,7,0,2,0,0,0,35,4,1,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\session\SessionAPI.java,io.supertokens.webserver.api.session.SessionAPI,"doPost/2[io.supertokens.webserver.api.session.HttpServletRequest,io.supertokens.webserver.api.session.HttpServletResponse]",FALSE,73,19,17,0,17,14,29,57,0,14,2,29,0,0,0,6,2,0,12,1,15,0,4,0,0,0,75,4,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest$TestCase,addUser/1[io.supertokens.test.accountlinking.AuthRecipeUserInfo],FALSE,904,1,4,4,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest$TestCase,TestCase/1[io.supertokens.test.accountlinking.MultitenantTest.TestCaseStep[]],TRUE,908,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest$TestCase,resetUsers/0,FALSE,900,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest$TestCase,doTest/1[io.supertokens.Main],FALSE,912,3,3,1,2,2,2,6,0,0,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,9,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\multitenancy\ThirdPartyProviderSQLHelper.java,io.supertokens.inmemorydb.queries.multitenancy.ThirdPartyProviderSQLHelper$TenantThirdPartyProviderRowMapper,TenantThirdPartyProviderRowMapper/1[ThirdPartyConfig.ProviderClient[]],TRUE,42,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\multitenancy\ThirdPartyProviderSQLHelper.java,io.supertokens.inmemorydb.queries.multitenancy.ThirdPartyProviderSQLHelper$TenantThirdPartyProviderRowMapper,map/1[java.sql.ResultSet],FALSE,51,4,1,0,1,3,4,10,1,1,1,4,0,0,0,0,1,0,18,0,2,0,2,0,0,0,12,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\multitenancy\ThirdPartyProviderSQLHelper.java,io.supertokens.inmemorydb.queries.multitenancy.ThirdPartyProviderSQLHelper$TenantThirdPartyProviderRowMapper,getInstance/1[ThirdPartyConfig.ProviderClient[]],FALSE,46,2,2,1,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\emailpassword\SignInAPI.java,io.supertokens.webserver.api.emailpassword.SignInAPI,SignInAPI/1[io.supertokens.Main],TRUE,47,1,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\emailpassword\SignInAPI.java,io.supertokens.webserver.api.emailpassword.SignInAPI,getPath/0,FALSE,52,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\emailpassword\SignInAPI.java,io.supertokens.webserver.api.emailpassword.SignInAPI,"doPost/2[io.supertokens.webserver.api.emailpassword.HttpServletRequest,io.supertokens.webserver.api.emailpassword.HttpServletResponse]",FALSE,57,15,12,0,12,12,25,48,0,10,2,25,0,0,1,2,2,0,9,2,10,0,4,0,0,0,44,4,1,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\passwordless\api\PasswordlessDeleteCodesAPITest2_11.java,io.supertokens.test.passwordless.api.PasswordlessDeleteCodesAPITest2_11,afterTesting/0,FALSE,45,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\passwordless\api\PasswordlessDeleteCodesAPITest2_11.java,io.supertokens.test.passwordless.api.PasswordlessDeleteCodesAPITest2_11,testBadInput/0,FALSE,55,6,5,0,5,4,12,38,1,6,0,12,0,0,0,1,2,0,13,6,8,0,2,0,0,0,32,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\passwordless\api\PasswordlessDeleteCodesAPITest2_11.java,io.supertokens.test.passwordless.api.PasswordlessDeleteCodesAPITest2_11,testDeleteByEmailWithoutCodes/0,FALSE,104,5,5,0,5,2,12,14,1,4,0,12,0,0,0,1,0,0,8,2,4,0,1,0,0,0,23,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\passwordless\api\PasswordlessDeleteCodesAPITest2_11.java,io.supertokens.test.passwordless.api.PasswordlessDeleteCodesAPITest2_11,testDeleteByPhoneNumber/0,FALSE,195,8,5,0,5,2,18,26,1,11,0,18,0,0,0,1,0,0,14,2,11,0,1,0,0,0,38,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\passwordless\api\PasswordlessDeleteCodesAPITest2_11.java,io.supertokens.test.passwordless.api.PasswordlessDeleteCodesAPITest2_11,testDeleteByEmail/0,FALSE,152,8,5,0,5,2,18,26,1,11,0,18,0,0,0,1,0,0,15,2,11,0,1,0,0,0,37,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\passwordless\api\PasswordlessDeleteCodesAPITest2_11.java,io.supertokens.test.passwordless.api.PasswordlessDeleteCodesAPITest2_11,testDeleteByPhoneWithoutCodes/0,FALSE,128,5,5,0,5,2,12,14,1,4,0,12,0,0,0,1,0,0,8,2,4,0,1,0,0,0,23,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\passwordless\api\PasswordlessDeleteCodesAPITest2_11.java,io.supertokens.test.passwordless.api.PasswordlessDeleteCodesAPITest2_11,beforeEach/0,FALSE,50,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\ApiVersionAPITest.java,io.supertokens.test.ApiVersionAPITest,testThatCoreDriverInterfaceSupportedVersionsAreBeingReturnedByTheAPI/0,FALSE,63,5,0,0,0,3,18,23,0,10,0,18,0,0,2,1,1,0,7,3,11,0,2,0,0,0,45,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\ApiVersionAPITest.java,io.supertokens.test.ApiVersionAPITest,testThatNoVersionIsNeededForThisAPI/0,FALSE,96,3,0,0,0,3,10,13,0,3,0,10,0,0,0,0,0,0,11,6,4,0,0,0,0,0,22,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\ApiVersionAPITest.java,io.supertokens.test.ApiVersionAPITest,afterTesting/0,FALSE,51,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\ApiVersionAPITest.java,io.supertokens.test.ApiVersionAPITest,beforeEach/0,FALSE,56,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
